date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2020-12-07 17:00:00,213.62,0.33,3.0,70.81,1.55,4.06,4.78,1.9
2020-12-07 18:00:00,230.31,0.11,4.5,66.52,1.8,4.45,5.24,2.28
2020-12-07 19:00:00,257.02,0.0,7.2,60.08,2.24,4.9,5.92,3.33
2020-12-07 20:00:00,283.72,0.0,9.85,52.21,2.65,5.28,6.63,4.43
2020-12-07 21:00:00,283.72,0.0,10.11,47.21,2.59,4.95,6.52,4.88
2020-12-07 22:00:00,250.34,0.0,7.88,43.63,1.77,3.89,5.32,4.69
2020-12-07 23:00:00,243.66,0.0,7.88,41.49,1.16,4.28,5.69,4.56
2020-12-08 00:00:00,243.66,0.0,7.71,42.56,0.85,5.59,7.1,4.56
2020-12-08 01:00:00,240.33,0.0,6.51,44.35,0.73,6.68,8.26,4.69
2020-12-08 02:00:00,230.31,0.0,5.06,44.35,0.65,7.3,8.87,4.69
2020-12-08 03:00:00,223.64,0.0,4.03,44.35,0.57,7.47,8.97,4.43
2020-12-08 04:00:00,220.3,0.0,3.43,44.7,0.57,7.35,8.81,4.18
2020-12-08 05:00:00,216.96,0.0,3.26,44.7,0.61,7.06,8.52,3.99
2020-12-08 06:00:00,220.3,0.0,3.56,45.06,0.69,6.76,8.22,3.9
2020-12-08 07:00:00,233.65,0.0,5.48,43.27,0.89,6.5,8.03,3.86
2020-12-08 08:00:00,270.37,0.09,9.85,37.55,1.25,6.37,8.11,4.24
2020-12-08 09:00:00,307.08,1.87,10.8,35.76,1.64,6.37,8.33,4.75
2020-12-08 10:00:00,260.35,1.82,5.83,49.35,1.39,5.67,7.18,3.39
2020-12-08 11:00:00,230.31,1.05,3.56,60.8,1.16,5.28,6.47,2.66
2020-12-08 12:00:00,216.96,0.63,2.55,70.81,1.06,5.29,6.31,2.38
2020-12-08 13:00:00,208.62,0.31,1.61,74.39,0.88,5.02,5.71,1.66
2020-12-08 14:00:00,206.95,0.27,1.46,74.39,0.81,4.59,5.12,1.43
2020-12-08 15:00:00,201.94,0.26,1.5,73.67,0.73,4.19,4.66,1.38
2020-12-08 16:00:00,206.95,0.31,2.1,73.67,0.79,4.16,4.63,1.52
2020-12-08 17:00:00,230.31,0.34,3.9,74.39,1.07,4.52,5.07,1.88
2020-12-08 18:00:00,257.02,0.12,6.86,72.24,1.43,4.88,5.56,2.53
2020-12-08 19:00:00,277.04,0.0,9.34,65.8,1.7,4.8,5.71,3.96
2020-12-08 20:00:00,247.0,0.0,7.54,60.8,1.59,4.49,5.48,4.18
2020-12-08 21:00:00,220.3,0.0,3.9,70.81,3.99,5.63,6.51,2.6
2020-12-08 22:00:00,216.96,0.0,4.28,75.1,5.54,5.4,6.22,2.19
2020-12-08 23:00:00,210.29,0.0,5.23,63.66,3.19,4.19,4.92,2.34
2020-12-09 00:00:00,196.93,0.0,4.28,58.65,1.58,3.65,4.23,2.34
2020-12-09 01:00:00,186.92,0.0,3.26,57.94,0.98,3.67,4.26,2.57
2020-12-09 02:00:00,183.58,0.0,2.55,57.94,0.77,3.79,4.44,2.95
2020-12-09 03:00:00,180.24,0.0,2.1,57.94,0.66,3.84,4.53,3.29
2020-12-09 04:00:00,180.24,0.0,2.01,57.22,0.68,3.87,4.64,3.86
2020-12-09 05:00:00,180.24,0.0,2.16,56.51,0.71,3.83,4.68,4.37
2020-12-09 06:00:00,183.58,0.0,2.57,55.79,0.75,3.65,4.51,4.56
2020-12-09 07:00:00,193.6,0.0,3.86,55.79,0.87,3.25,4.08,4.02
2020-12-09 08:00:00,220.3,0.03,7.2,52.93,1.15,3.07,4.01,3.99
2020-12-09 09:00:00,247.0,0.87,8.91,50.78,1.48,3.12,4.21,4.24
2020-12-09 10:00:00,240.33,1.63,6.26,55.08,1.49,2.96,4.01,3.8
2020-12-09 11:00:00,223.64,1.47,4.33,61.51,1.4,2.8,3.75,3.26
2020-12-09 12:00:00,213.62,1.02,3.09,72.96,1.27,2.99,3.82,2.85
2020-12-09 13:00:00,198.6,0.48,1.63,78.68,1.01,3.78,4.3,1.68
2020-12-09 14:00:00,201.94,0.36,1.37,83.69,1.13,4.89,5.34,1.39
2020-12-09 15:00:00,201.94,0.31,1.37,87.98,1.21,5.47,5.92,1.39
2020-12-09 16:00:00,323.77,2.77,11.48,80.82,2.18,6.74,7.69,4.12
2020-12-09 17:00:00,620.84,7.38,37.01,57.22,3.79,8.69,10.54,8.49
2020-12-09 18:00:00,894.55,5.92,67.86,23.6,5.07,10.08,12.78,11.91
2020-12-09 19:00:00,1161.58,9.39,87.05,1.34,6.91,11.76,15.77,16.97
2020-12-09 20:00:00,1441.96,23.47,90.48,0.01,9.42,14.75,20.8,23.31
2020-12-09 21:00:00,1415.25,21.68,89.11,0.04,10.25,15.96,23.47,25.59
2020-12-09 22:00:00,974.66,6.43,69.92,2.46,8.23,12.27,18.64,20.77
2020-12-09 23:00:00,587.46,0.43,43.18,13.05,5.36,7.83,12.12,14.31
2020-12-10 00:00:00,377.18,0.05,24.68,23.96,2.65,5.0,7.63,9.88
2020-12-10 01:00:00,260.35,0.01,13.37,32.54,1.22,3.55,5.26,8.11
2020-12-10 02:00:00,216.96,0.0,8.48,34.69,0.86,3.07,4.73,8.49
2020-12-10 03:00:00,191.93,0.0,5.48,36.84,0.78,2.8,4.54,8.87
2020-12-10 04:00:00,196.93,0.0,5.31,34.33,1.06,3.04,5.24,10.26
2020-12-10 05:00:00,226.97,0.01,7.54,28.25,1.46,3.93,6.73,11.53
2020-12-10 06:00:00,273.71,0.05,11.65,22.17,1.83,5.7,8.88,11.65
2020-12-10 07:00:00,323.77,0.09,15.77,22.89,2.74,8.93,11.83,9.25
2020-12-10 08:00:00,407.22,0.57,23.31,18.24,3.52,12.2,15.25,8.74
2020-12-10 09:00:00,453.95,4.3,19.88,26.82,3.99,15.36,18.5,8.49
2020-12-10 10:00:00,387.19,3.07,9.77,51.5,3.73,17.81,20.6,7.47
2020-12-10 11:00:00,367.17,1.84,6.43,73.67,3.28,19.53,22.23,7.66
2020-12-10 12:00:00,347.14,0.82,3.56,92.98,2.68,19.22,21.54,7.6
2020-12-10 13:00:00,250.34,0.25,1.24,85.12,1.67,11.4,12.46,3.36
2020-12-10 14:00:00,216.96,0.18,1.03,72.96,1.18,8.2,8.82,1.84
2020-12-10 15:00:00,201.94,0.13,1.14,62.94,0.86,6.0,6.41,1.2
2020-12-10 16:00:00,193.6,0.11,1.54,55.08,0.66,4.54,4.83,0.96
2020-12-10 17:00:00,191.93,0.14,2.36,49.35,0.54,3.52,3.77,1.01
2020-12-10 18:00:00,191.93,0.06,3.13,45.78,0.49,2.95,3.21,1.11
2020-12-10 19:00:00,220.3,0.0,6.51,39.7,0.86,2.85,3.33,2.19
2020-12-10 20:00:00,233.65,0.01,8.31,34.33,1.21,2.75,3.5,3.45
2020-12-10 21:00:00,226.97,0.01,7.54,31.11,1.25,2.66,3.57,4.31
2020-12-10 22:00:00,223.64,0.01,7.11,29.33,1.24,2.81,3.87,4.94
2020-12-10 23:00:00,236.99,0.03,8.48,26.46,1.24,3.21,4.47,5.89
2020-12-11 00:00:00,240.33,0.03,9.0,23.96,0.98,3.46,4.77,6.78
2020-12-11 01:00:00,223.64,0.01,7.11,23.96,0.72,3.6,4.9,7.16
2020-12-11 02:00:00,203.61,0.01,4.71,24.68,0.55,3.87,5.13,6.27
2020-12-11 03:00:00,195.27,0.0,3.43,25.75,0.47,4.34,5.58,5.13
2020-12-11 04:00:00,195.27,0.01,3.3,25.39,0.48,4.88,6.28,4.56
2020-12-11 05:00:00,201.94,0.02,3.9,23.25,0.52,5.4,7.09,4.5
2020-12-11 06:00:00,216.96,0.05,5.66,20.92,0.61,5.89,7.87,4.56
2020-12-11 07:00:00,267.03,0.39,11.82,14.66,1.04,6.44,8.95,4.37
2020-12-11 08:00:00,357.15,2.63,20.39,6.97,1.51,6.74,9.63,4.75
2020-12-11 09:00:00,373.84,7.38,15.94,16.63,1.71,6.57,9.23,6.02
2020-12-11 10:00:00,260.35,2.63,5.83,40.77,1.12,4.87,6.14,3.64
2020-12-11 11:00:00,257.02,1.84,4.28,53.64,1.21,4.79,5.87,3.74
2020-12-11 12:00:00,250.34,1.06,3.0,67.23,1.15,5.39,6.37,3.77
2020-12-11 13:00:00,186.92,0.37,1.41,55.08,0.53,2.52,2.94,1.74
2020-12-11 14:00:00,171.9,0.27,1.29,48.64,0.34,1.21,1.42,1.03
2020-12-11 15:00:00,168.56,0.22,1.39,46.49,0.31,0.87,1.04,0.9
2020-12-11 16:00:00,193.6,0.56,4.16,42.2,0.63,0.86,1.13,1.68
2020-12-11 17:00:00,240.33,0.92,9.6,35.05,1.0,0.99,1.45,2.95
2020-12-11 18:00:00,273.71,0.38,14.4,28.61,1.21,1.09,1.7,3.74
2020-12-11 19:00:00,280.38,0.03,14.91,26.46,1.45,1.15,1.91,4.31
2020-12-11 20:00:00,253.68,0.02,11.31,28.25,1.48,1.07,1.98,4.5
2020-12-11 21:00:00,220.3,0.01,7.8,29.33,1.27,0.99,1.98,4.56
2020-12-11 22:00:00,210.29,0.02,6.77,27.18,1.13,1.11,2.27,5.0
2020-12-11 23:00:00,220.3,0.04,7.97,23.6,1.09,1.42,2.79,5.95
2020-12-12 00:00:00,223.64,0.04,8.48,21.1,0.85,1.65,3.1,6.78
2020-12-12 01:00:00,220.3,0.03,7.97,18.77,0.66,1.92,3.6,8.23
2020-12-12 02:00:00,210.29,0.03,6.68,16.63,0.55,2.17,4.11,9.37
2020-12-12 03:00:00,201.94,0.03,5.74,15.74,0.53,2.38,4.53,9.25
2020-12-12 04:00:00,205.28,0.06,6.08,12.7,0.61,2.75,5.42,9.63
2020-12-12 05:00:00,210.29,0.15,6.86,9.57,0.62,3.15,6.38,9.37
2020-12-12 06:00:00,220.3,0.38,7.97,7.33,0.64,3.43,6.99,8.23
2020-12-12 07:00:00,263.69,2.35,11.65,3.13,1.07,3.9,7.9,7.54
2020-12-12 08:00:00,400.54,12.52,14.57,0.34,1.77,4.71,9.4,9.63
2020-12-12 09:00:00,580.79,26.38,15.94,1.7,2.44,5.68,11.01,12.79
2020-12-12 10:00:00,263.69,3.1,8.91,24.68,1.06,2.61,4.2,6.02
2020-12-12 11:00:00,236.99,2.43,5.66,36.84,1.04,2.48,3.78,5.38
2020-12-12 12:00:00,233.65,1.51,3.94,52.93,1.06,3.0,4.11,5.0
2020-12-12 13:00:00,181.91,0.26,1.26,51.5,0.4,1.6,2.03,2.09
2020-12-12 14:00:00,166.89,0.11,0.83,46.49,0.25,1.03,1.32,1.36
2020-12-12 15:00:00,165.22,0.07,0.77,45.42,0.2,0.98,1.27,1.27
2020-12-12 16:00:00,166.89,0.06,1.0,44.7,0.18,0.94,1.21,1.2
2020-12-12 17:00:00,170.23,0.06,1.67,43.63,0.21,0.85,1.11,1.22
2020-12-12 18:00:00,171.9,0.02,2.27,44.35,0.24,0.81,1.14,1.31
2020-12-12 19:00:00,183.58,0.0,3.77,44.35,0.44,1.09,1.69,2.12
2020-12-12 20:00:00,200.27,0.0,4.97,45.42,0.83,1.78,2.74,3.29
2020-12-12 21:00:00,213.62,0.0,4.93,48.64,1.34,2.78,3.99,4.18
2020-12-12 22:00:00,236.99,0.0,5.31,51.5,2.0,4.35,5.84,5.26
2020-12-12 23:00:00,273.71,0.0,6.6,53.64,2.56,6.42,8.17,6.65
2020-12-13 00:00:00,297.07,0.0,7.11,52.93,2.44,7.89,9.78,7.73
2020-12-13 01:00:00,293.73,0.0,6.26,47.92,1.85,8.06,9.99,8.36
2020-12-13 02:00:00,283.72,0.0,5.01,43.99,1.37,8.01,9.9,8.11
2020-12-13 03:00:00,283.72,0.0,4.76,41.13,1.18,8.41,10.27,7.47
2020-12-13 04:00:00,280.38,0.0,4.88,36.84,1.07,8.68,10.59,6.59
2020-12-13 05:00:00,277.04,0.0,5.31,32.19,0.97,9.06,11.11,5.57
2020-12-13 06:00:00,283.72,0.01,6.26,28.25,0.92,9.65,11.8,4.5
2020-12-13 07:00:00,300.41,0.04,9.08,24.32,1.07,10.32,12.52,3.86
2020-12-13 08:00:00,333.79,0.32,14.05,18.06,1.28,9.81,12.13,4.37
2020-12-13 09:00:00,343.8,2.82,12.51,20.74,1.33,8.25,10.6,5.0
2020-12-13 10:00:00,267.03,1.34,5.66,36.84,0.93,5.24,6.7,3.77
2020-12-13 11:00:00,240.33,0.82,3.56,46.49,0.86,4.08,5.28,3.45
2020-12-13 12:00:00,226.97,0.5,2.34,53.64,0.81,3.58,4.68,3.33
2020-12-13 13:00:00,181.91,0.22,1.07,55.08,0.4,1.64,2.21,1.87
2020-12-13 14:00:00,168.56,0.19,0.89,55.08,0.3,0.97,1.34,1.49
2020-12-13 15:00:00,163.56,0.17,0.88,55.08,0.26,0.7,0.99,1.41
2020-12-13 16:00:00,173.57,0.41,2.34,54.36,0.44,0.6,0.92,1.93
2020-12-13 17:00:00,196.93,0.59,5.27,50.78,0.66,0.57,1.0,2.82
2020-12-13 18:00:00,211.95,0.19,8.05,45.78,0.77,0.54,1.07,3.36
2020-12-13 19:00:00,233.65,0.0,10.97,40.77,1.09,0.68,1.46,4.5
2020-12-13 20:00:00,263.69,0.01,13.88,35.76,1.59,1.0,2.2,6.14
2020-12-13 21:00:00,283.72,0.01,15.42,31.83,1.97,1.35,2.93,7.6
2020-12-13 22:00:00,343.8,0.13,21.59,19.31,2.8,2.28,5.0,11.02
2020-12-13 23:00:00,397.21,0.67,26.73,8.14,2.98,3.33,7.41,13.17
2020-12-14 00:00:00,383.85,0.82,25.36,5.72,2.21,4.17,9.07,14.19
2020-12-14 01:00:00,347.14,0.35,21.08,8.4,1.74,5.75,11.0,15.45
2020-12-14 02:00:00,317.1,0.11,16.28,11.62,1.34,7.86,13.12,14.57
2020-12-14 03:00:00,297.07,0.05,12.51,15.2,1.06,9.76,14.62,12.92
2020-12-14 04:00:00,283.72,0.01,9.68,21.28,1.03,11.22,15.16,10.64
2020-12-14 05:00:00,253.68,0.01,6.43,28.61,0.83,11.8,14.61,6.02
2020-12-14 06:00:00,213.62,0.0,4.16,35.41,0.72,9.23,10.81,2.69
2020-12-14 07:00:00,211.95,0.0,4.16,44.7,0.89,5.79,6.69,1.69
2020-12-14 08:00:00,236.99,0.03,6.77,47.92,1.03,4.31,5.22,1.93
2020-12-14 09:00:00,250.34,0.8,7.37,48.64,1.22,3.8,4.87,2.53
2020-12-14 10:00:00,236.99,0.85,4.03,59.37,1.37,3.62,4.53,2.12
2020-12-14 11:00:00,233.65,0.66,2.74,69.38,1.57,4.09,4.99,1.9
2020-12-14 12:00:00,247.0,0.55,2.42,80.82,2.15,5.88,6.84,1.76
2020-12-14 13:00:00,223.64,0.26,1.25,81.54,3.19,7.94,8.53,1.0
2020-12-14 14:00:00,201.94,0.18,0.85,77.25,3.22,7.2,7.6,0.78
2020-12-14 15:00:00,193.6,0.17,0.83,76.53,3.31,6.8,7.14,0.79
2020-12-14 16:00:00,195.27,0.22,1.18,76.53,3.93,7.16,7.51,0.94
2020-12-14 17:00:00,196.93,0.29,2.14,71.53,3.34,6.65,7.03,1.14
2020-12-14 18:00:00,191.93,0.13,3.21,62.23,1.61,4.71,5.12,1.2
2020-12-14 19:00:00,208.62,0.0,6.17,55.79,1.31,3.95,4.68,2.25
2020-12-14 20:00:00,233.65,0.0,8.57,54.36,1.91,4.71,5.99,3.86
2020-12-14 21:00:00,250.34,0.0,8.74,57.22,2.59,6.74,8.44,5.07
2020-12-14 22:00:00,263.69,0.0,8.05,60.8,3.04,9.36,11.31,5.76
2020-12-14 23:00:00,277.04,0.0,7.37,66.52,3.22,12.23,14.24,6.08
2020-12-15 00:00:00,280.38,0.0,6.26,67.23,2.92,14.17,16.0,6.14
2020-12-15 01:00:00,270.37,0.0,5.01,63.66,2.68,14.33,15.98,5.51
2020-12-15 02:00:00,270.37,0.0,4.88,57.22,2.8,13.43,15.07,5.07
2020-12-15 03:00:00,270.37,0.0,5.01,52.93,2.92,12.65,14.3,4.43
2020-12-15 04:00:00,270.37,0.0,4.88,50.07,2.71,12.28,13.92,3.96
2020-12-15 05:00:00,270.37,0.0,4.93,45.78,2.5,12.66,14.35,3.52
2020-12-15 06:00:00,270.37,0.0,5.27,42.56,2.56,14.05,15.79,2.85
2020-12-15 07:00:00,280.38,0.0,7.11,38.98,2.92,15.7,17.52,2.41
2020-12-15 08:00:00,297.07,0.05,10.45,34.69,3.25,16.39,18.32,2.5
2020-12-15 09:00:00,293.73,0.94,9.25,38.27,3.67,17.59,19.49,2.25
2020-12-15 10:00:00,253.68,0.84,4.11,57.22,5.01,20.45,21.86,0.77
2020-12-15 11:00:00,236.99,0.52,2.34,70.81,5.25,21.45,22.68,0.34
2020-12-15 12:00:00,216.96,0.32,1.44,77.96,4.65,19.57,20.5,0.14
2020-12-15 13:00:00,168.56,0.18,0.66,65.09,1.73,7.6,7.9,0.02
2020-12-15 14:00:00,158.55,0.19,0.59,58.65,0.77,3.44,3.58,0.13
2020-12-15 15:00:00,158.55,0.18,0.63,57.22,0.57,2.77,2.89,0.19
2020-12-15 16:00:00,163.56,0.3,1.18,55.79,0.57,2.62,2.76,0.46
2020-12-15 17:00:00,176.91,0.49,2.46,52.93,0.62,2.56,2.76,0.87
2020-12-15 18:00:00,186.92,0.25,4.16,48.64,0.63,2.27,2.53,1.22
2020-12-15 19:00:00,213.62,0.0,7.54,43.27,0.97,2.15,2.63,2.34
2020-12-15 20:00:00,233.65,0.01,9.68,38.62,1.36,2.27,3.09,3.8
2020-12-15 21:00:00,230.31,0.01,9.0,36.48,1.46,2.29,3.3,4.62
2020-12-15 22:00:00,233.65,0.01,9.34,33.62,1.57,2.37,3.63,5.7
2020-12-15 23:00:00,253.68,0.03,12.17,27.9,1.7,2.61,4.18,7.22
2020-12-16 00:00:00,267.03,0.04,13.54,24.32,1.45,2.66,4.33,8.36
2020-12-16 01:00:00,253.68,0.03,12.17,22.17,1.12,2.71,4.51,9.5
2020-12-16 02:00:00,226.97,0.02,9.25,20.74,0.88,3.01,5.09,10.39
2020-12-16 03:00:00,208.62,0.02,7.2,19.85,0.7,3.56,5.94,10.64
2020-12-16 04:00:00,201.94,0.03,6.43,18.42,0.63,4.1,6.78,10.13
2020-12-16 05:00:00,205.28,0.05,6.86,17.17,0.61,4.43,7.32,9.5
2020-12-16 06:00:00,220.3,0.14,8.57,15.56,0.69,4.68,7.75,8.49
2020-12-16 07:00:00,280.38,1.02,15.42,9.03,1.27,5.21,8.86,8.23
2020-12-16 08:00:00,420.57,7.04,23.65,2.21,2.0,5.9,10.17,10.64
2020-12-16 09:00:00,494.0,15.2,20.91,10.73,2.35,6.16,10.2,11.4
2020-12-16 10:00:00,267.03,3.63,8.14,43.27,1.3,4.49,6.3,6.08
2020-12-16 11:00:00,236.99,2.01,4.93,60.8,1.16,4.23,5.57,4.62
2020-12-16 12:00:00,223.64,1.09,3.17,74.39,1.04,4.77,5.91,4.56
2020-12-16 13:00:00,173.57,0.33,1.02,70.1,0.4,2.24,2.77,2.28
2020-12-16 14:00:00,163.56,0.27,0.8,68.67,0.29,1.53,1.91,1.57
2020-12-16 15:00:00,161.89,0.25,0.81,67.95,0.29,1.5,1.85,1.35
2020-12-16 16:00:00,191.93,0.96,3.17,66.52,0.67,1.91,2.43,2.22
2020-12-16 17:00:00,240.33,1.69,7.71,60.8,1.15,2.3,3.04,3.42
2020-12-16 18:00:00,270.37,0.78,12.85,51.5,1.51,2.46,3.4,4.12
2020-12-16 19:00:00,287.06,0.0,15.59,46.49,2.09,3.01,4.37,5.0
2020-12-16 20:00:00,310.42,0.0,16.62,44.35,2.92,4.18,6.18,6.46
2020-12-16 21:00:00,313.76,0.0,15.42,45.06,3.58,5.34,7.77,7.66
2020-12-16 22:00:00,320.44,0.0,14.4,44.35,3.87,6.4,9.12,8.61
2020-12-16 23:00:00,353.81,0.01,17.31,38.27,3.93,7.28,10.41,10.13
2020-12-17 00:00:00,373.84,0.02,19.88,32.19,3.37,7.4,10.71,11.65
2020-12-17 01:00:00,360.49,0.01,18.17,29.68,2.74,7.13,10.44,12.79
2020-12-17 02:00:00,320.44,0.0,13.37,33.26,2.33,7.4,10.45,12.03
2020-12-17 03:00:00,303.75,0.0,10.03,37.19,2.18,9.0,11.97,10.77
2020-12-17 04:00:00,317.1,0.0,10.11,33.98,2.33,11.83,15.61,14.06
2020-12-17 05:00:00,337.12,0.02,12.0,27.54,2.71,14.58,19.69,21.03
2020-12-17 06:00:00,363.83,0.09,14.91,20.39,3.1,16.81,22.85,26.09
2020-12-17 07:00:00,453.95,1.9,23.31,7.15,4.11,17.99,24.67,27.11
2020-12-17 08:00:00,680.92,17.88,27.42,0.41,6.26,18.66,26.27,29.13
2020-12-17 09:00:00,974.66,41.13,27.42,4.96,8.7,20.25,29.03,32.93
2020-12-17 10:00:00,687.6,18.55,25.36,27.9,6.08,21.07,26.43,18.75
2020-12-17 11:00:00,640.87,12.41,24.33,52.93,5.72,25.54,30.43,14.31
2020-12-17 12:00:00,574.11,6.93,20.22,87.26,5.6,29.95,34.02,10.89
2020-12-17 13:00:00,230.31,0.53,1.97,83.69,2.18,7.22,8.1,2.6
2020-12-17 14:00:00,186.92,0.24,0.89,76.53,1.37,4.29,4.8,1.49
2020-12-17 15:00:00,178.58,0.21,0.8,74.39,1.28,3.9,4.36,1.44
2020-12-17 16:00:00,220.3,1.13,4.2,71.53,1.74,4.67,5.37,2.88
2020-12-17 17:00:00,290.39,2.18,10.97,62.23,2.27,5.34,6.38,4.56
2020-12-17 18:00:00,330.45,0.98,18.17,47.92,2.56,4.9,6.12,5.38
2020-12-17 19:00:00,337.12,0.01,20.39,39.7,2.98,4.63,6.09,6.08
2020-12-17 20:00:00,317.1,0.01,17.31,39.7,3.22,4.78,6.55,6.52
2020-12-17 21:00:00,273.71,0.0,12.68,43.27,3.01,4.93,6.89,6.52
2020-12-17 22:00:00,253.68,0.0,10.28,45.42,2.89,5.62,7.84,6.78
2020-12-17 23:00:00,277.04,0.0,12.0,42.92,2.92,7.03,9.7,8.04
2020-12-18 00:00:00,293.73,0.0,13.2,39.34,2.5,8.31,11.24,9.25
2020-12-18 01:00:00,283.72,0.0,11.31,37.19,2.0,9.51,12.53,10.13
2020-12-18 02:00:00,260.35,0.0,8.91,33.98,1.39,10.15,13.08,9.88
2020-12-18 03:00:00,240.33,0.0,8.14,27.54,0.81,9.64,12.29,8.99
2020-12-18 04:00:00,230.31,0.01,7.54,24.68,0.57,9.08,11.5,7.73
2020-12-18 05:00:00,233.65,0.02,7.45,23.25,0.57,9.06,11.58,7.41
2020-12-18 06:00:00,260.35,0.06,9.08,21.1,0.82,9.41,12.16,7.6
2020-12-18 07:00:00,343.8,0.52,17.14,13.23,1.67,10.33,13.6,8.36
2020-12-18 08:00:00,473.98,3.58,27.76,4.65,2.68,11.47,15.1,9.37
2020-12-18 09:00:00,487.33,8.38,22.96,14.84,3.22,12.25,15.5,8.11
2020-12-18 10:00:00,323.77,3.27,9.77,44.35,3.34,12.36,14.2,4.24
2020-12-18 11:00:00,283.72,1.73,5.48,66.52,3.43,13.35,14.82,3.33
2020-12-18 12:00:00,260.35,0.73,2.87,84.4,3.19,14.46,15.74,3.04
2020-12-18 13:00:00,201.94,0.21,0.84,73.67,1.91,9.8,10.44,1.2
2020-12-18 14:00:00,191.93,0.18,0.73,72.96,1.46,7.92,8.45,1.11
2020-12-18 15:00:00,195.27,0.18,0.77,75.1,1.48,7.91,8.43,0.98
2020-12-18 16:00:00,206.95,0.41,1.82,76.53,1.57,7.61,8.11,1.14
2020-12-18 17:00:00,220.3,0.66,3.94,72.96,1.45,6.41,6.99,1.6
2020-12-18 18:00:00,226.97,0.29,6.43,67.23,1.42,5.72,6.46,1.95
2020-12-18 19:00:00,247.0,0.0,8.05,67.23,2.09,6.37,7.34,2.6
2020-12-18 20:00:00,273.71,0.0,8.65,70.81,3.22,8.07,9.34,3.61
2020-12-18 21:00:00,287.06,0.0,8.05,72.24,3.87,9.86,11.27,4.43
2020-12-18 22:00:00,303.75,0.0,9.08,66.52,3.99,11.42,13.1,5.7
2020-12-18 23:00:00,330.45,0.0,11.48,58.65,3.79,13.25,15.31,7.16
2020-12-19 00:00:00,340.46,0.0,11.48,53.64,3.16,15.15,17.4,8.23
2020-12-19 01:00:00,327.11,0.0,9.25,49.35,2.38,16.77,19.2,9.63
2020-12-19 02:00:00,313.76,0.0,7.54,43.63,1.74,17.24,19.84,10.77
2020-12-19 03:00:00,303.75,0.0,7.03,38.62,1.4,16.87,19.53,11.02
2020-12-19 04:00:00,303.75,0.0,7.63,32.54,1.22,16.37,19.32,11.78
2020-12-19 05:00:00,307.08,0.01,8.57,26.11,1.03,16.15,19.48,11.02
2020-12-19 06:00:00,320.44,0.05,10.28,20.56,1.0,16.07,19.81,9.5
2020-12-19 07:00:00,373.84,0.63,16.97,11.18,1.49,16.24,20.77,9.12
2020-12-19 08:00:00,520.71,6.82,25.71,2.17,2.21,16.92,22.16,11.02
2020-12-19 09:00:00,647.54,16.76,23.65,10.91,2.77,17.77,22.83,12.03
2020-12-19 10:00:00,397.21,4.86,11.48,42.56,2.68,15.42,17.72,6.59
2020-12-19 11:00:00,370.5,3.27,8.91,66.52,2.92,15.89,17.78,5.76
2020-12-19 12:00:00,360.49,2.01,7.2,94.41,2.95,16.07,17.68,5.51
2020-12-19 13:00:00,210.29,0.49,1.89,89.41,1.04,5.75,6.29,2.25
2020-12-19 14:00:00,170.23,0.25,0.96,83.69,0.55,3.53,3.84,1.44
2020-12-19 15:00:00,160.22,0.22,0.86,80.11,0.44,2.89,3.14,1.25
2020-12-19 16:00:00,203.61,1.34,4.8,73.67,0.84,2.91,3.39,2.85
2020-12-19 17:00:00,300.41,3.16,13.88,60.8,1.49,3.03,3.93,5.51
2020-12-19 18:00:00,377.18,2.01,25.36,41.84,2.0,3.0,4.25,7.47
2020-12-19 19:00:00,453.95,0.08,35.64,25.03,2.83,3.4,5.29,9.75
2020-12-19 20:00:00,507.36,0.23,39.41,15.91,3.67,4.12,6.94,12.16
2020-12-19 21:00:00,480.65,0.28,35.99,13.23,3.87,4.71,8.38,13.68
2020-12-19 22:00:00,400.54,0.22,29.13,14.31,3.46,5.2,9.6,14.06
2020-12-19 23:00:00,407.22,0.52,29.82,9.66,3.28,5.94,11.27,15.45
2020-12-20 00:00:00,460.63,1.23,33.24,3.93,3.01,6.63,12.65,16.97
2020-12-20 01:00:00,473.98,1.41,33.59,2.33,2.98,7.04,13.59,21.79
2020-12-20 02:00:00,403.88,0.52,28.45,5.23,2.8,7.06,13.56,26.6
2020-12-20 03:00:00,303.75,0.1,18.68,10.73,2.09,6.51,11.96,25.08
2020-12-20 04:00:00,253.68,0.04,12.85,16.63,1.58,6.06,10.31,21.79
2020-12-20 05:00:00,240.33,0.02,10.37,22.71,1.45,7.31,10.85,20.01
2020-12-20 06:00:00,250.34,0.03,9.77,26.46,1.46,9.84,13.02,17.99
2020-12-20 07:00:00,303.75,0.15,14.22,22.53,1.54,12.48,15.57,9.75
2020-12-20 08:00:00,440.6,2.6,26.39,8.58,2.15,14.07,17.74,7.79
2020-12-20 09:00:00,600.82,15.42,24.33,10.82,2.71,15.17,19.63,9.12
2020-12-20 10:00:00,367.17,5.64,12.0,41.13,1.85,13.0,15.25,5.64
2020-12-20 11:00:00,307.08,3.21,8.14,62.94,2.18,12.99,14.93,5.32
2020-12-20 12:00:00,307.08,1.93,6.6,90.12,3.04,15.33,17.28,5.51
2020-12-20 13:00:00,226.97,0.39,1.67,94.41,2.83,9.0,9.91,2.98
2020-12-20 14:00:00,196.93,0.24,1.02,90.84,1.8,6.71,7.3,2.09
